manchu_word,trans_word,desc_word,dic_id,image_file_name,image_file_page_no
ᡧᡠᠰᠠᡳ ᡳᡵᡤᡝᠰᡝ ᡩᡝ ᡥᡠᠸᡝᡴᡳᠶᡝᠪᡠᠮᡝ ᡠᠯᡥᡳᠪᡠᠮᠪᡳ,Susai irgese de huwekiyebume ulhibumbi,劝谕士民。,6,564,564c
ᡧᡠᠰᠠᡳ ᡳ ᠵᡝᡨᡝᡵᡝ ᠮᡝᠩᡤᡠᠨ,Susai i jetere menggun,廪银，廪者为公家供给之粮米，廪银、廪粮一般指学生所领之廪粮银。,6,564,564c
ᡧᡠᠰᡝᠪᡠᡴᡠ,Susebuku,〔名〕走水，指帘幕帏帐等上端下垂之短幅，又伞等物垂下的沿子。,6,564,564c
ᡧᡠᠰᡝᠮᠪᡳ,Susembi,〔不及〕溜下来，滑溜下来。,6,564,564c
ᡧᡠᠰᡝᠮᡝ ᠸᠠᠰᡳᠪᡠᠮᠪᡳ,Suseme wasibumbi,自高处放下来。,6,564,564c
ᡧᡠᠰᡝᠮᡝ ᠸᠠᠰᡳᠮᠪᡳ,Suseme wasimbi,从高处溜下来。,6,564,564c
ᡧᡠᠰᡝᠮᡝ ᡨᠠᡨᠠᠮᠪᡳ,Suseme tatambi,从下抽箭。,6,564,564c
ᡧᡠᠰᡠ,Susu,〔名〕①廪给，指因公外出官兵所食用的牲口等物，又作 ula Susu。 ②祭品。,6,565,565b
ᡧᡠᠰᡠ ᠠᠩᡤᠠᠯᠠᡳ ᠪᡝᠯᡝᡳ ᠮᡝᠩᡤᡠᠨ,Susu anggalai belei menggun,廪粮银。,6,565,565b
ᡧᡠᠰᡥᠠ,Susha,〔名〕〈动〉貙。,6,565,565c
ᡧᡠᠰᡳ ᡳᠯᡥᠠ,Susi ilha,〈植〉水西花。,6,564,564c
ᡧᡠᠰᡳᠨ,Susin,〔名〕凿子。,6,564,564c
ᡧᡠᠰᡳᠯᡝᠮᠪᡳ,Susilembi,〔及〕凿。,6,565,565b
ᡧᡠᠰᡳᡥᠠ,Susiha,〔名〕鞭子。,6,565,565a
ᡧᡠᠰᡳᡥᠠ ᠠᠯᡤᡳᠮᠪᡳ,Susiha algimbi,挥鞭，扬鞭。,6,565,565a
ᡧᡠᠰᡳᡥᠠ ᠨᡳᠶᠠᠯᠮᠠ,Susiha niyalma,"鞭隶： yargiyan i bisire fulu haha, yafahan uksin, Susiha niyalma, ere jergi haha emu tumen bi, gemu uksin etubuci ombi 实有余丁、步甲、鞭隶等一万人，均可披甲。",6,565,565a
ᡧᡠᠰᡳᡥᠠ ᠪᡝ ᠵᠠᡶᠠᡶᡳ ᠶᠠᡵᡶᡠᠨ ᠪᡝ ᡶᠠᡴᠰᠠᠯᠠᠮᠪᡳ,Susiha be jafafi yarfun be faksalambi,执策分辔。,6,565,565a
ᡧᡠᠰᡳᡥᠠ ᠪᡝ ᠶᠠᠮᡠᠨ ᡳ ᡝᡵᡠᠨ ᠣᠪᡠᠮᠪᡳ,Susiha be yamun i erun obumbi,鞭作官刑。,6,565,565a
ᡧᡠᠰᡳᡥᠠ ᠮᠠᡴᡨᠠᡥᠠ,Susiha maktaha,投鞭。,6,565,565a
ᡧᡠᠰᡳᡥᠠ ᠯᠠᠰᡳᡥᡳᠮᠪᡳ,Susiha lasihimbi,挥策，挥鞭。,6,565,565a
ᡧᡠᠰᡳᡥᠠ ᠵᠠᡶᠠᠪᡠᡵᡝ ᠨᡳᠶᠠᠯᠮᠠ,Susiha jafabure niyalma,执鞭人。,6,565,565a
ᡧᡠᠰᡳᡥᠠ ᡤᠣᠯᠮᡳᠨ ᠰᡝᠮᡝ ᠠᠮᠴᠠᡵᠠᡴᡡ,Susiha golmin seme amcarak@,鞭长莫及。,6,565,565a
ᡧᡠᠰᡳᡥᠠ ᡤᡠᠸᡝᠮᠪᡠᠮᠪᡳ,Susiha guwembumbi,呜鞭，即登殿响静鞭。,6,565,565a
ᡧᡠᠰᡳᡥᠠ ᡶᡝᠰᡳᠨ,Susiha fesin,鞭杆。,6,565,565a
ᡧᡠᠰᡳᡥᠠᠯᠠᠮᠪᡳ,Susihalambi,〔及〕鞭责，鞭打，加鞭： morin be Susihalame julesi ibembi 策马向前。,6,565,565a
ᡧᡠᠰᡳᡥᠠᠯᠠᡶᡳ ᠸᠠᠴᡳᡥᡳᠶᠠᠮᠪᡳ,Susihalafi wacihiyambi,鞭责发落。,6,565,565b
ᡧᡠᠰᡳᡥᠠᡧᠠᠮᠪᡳ,SusihaSambi,〔及〕用鞭乱打。,6,565,565a
ᡧᡠᠰᡳᡥᠠᡳ ᠨᡳᠶᠠᠯᠮᠠ,Susihai niyalma,= Susiha niyalma,6,565,565a
ᡧᡠᠰᡳᡥᡝ,Susihe,〔名〕①牌子，削木写字用的木牌子。②功牌： harangga hafan coohalame afafi gungge Susihe baha 该员出征打仗，得有功牌。,6,565,565b
ᡧᡠᠰᡳᡥᡝ ᠠᡶᠠᡥᠠ ᡶᡳᡥᡝᠮᡝ ᠵᠠᠯᡠᠮᠪᡳ,Susihe afaha fiheme jalumbi,简册充盈。,6,565,565b
ᡧᡠᠰᡳᡥᡝ ᠪᠠᡳᠴᠠᠮᠪᡳ,Susihe baicambi,查功牌。,6,565,565b
ᡧᡠᠰᡳᡥᡝ ᡠᠨᡩᡝᡥᡝᠨ ᡝᡶᡠᠵᡝᠮᡝ ᡝᡩᡝᠨ,Susihe undehen efujeme eden,简编残缺。,6,565,565b
ᡧᡠᠰᡳᡥᡳᠶᡝᠮᠪᡳ,Susihiyembi,〔及〕挑唆，挑拔。,6,565,565b
ᡧᡠᠰᡳᡥᡳᠶᡝᠮᡝ ᠨᡠᡴᠴᡳᠪᡠᠮᠪᡳ,Susihiyeme nukcibumbi,怂恿，嗾使。,6,565,565b
ᡧᡠᠰᡳᡥᡳᠶᡝᠮᡝ ᡥᡠᠸᡝᡴᡳᠶᡝᠪᡠᠮᠪᡳ,Susihiyeme huwekiyebumbi,怂恿。,6,565,565b
ᡧᡠᠰᡳᡥᡳᠶᡝᠮᡝ ᡥᡡᠯᡳᠮᠪᡠᠮᠪᡳ,Susihiyeme h@limbumbi,煽惑。,6,565,565b
ᡧᡠᠰᡳᡥᡳᠶᡝᠮᡝ ᡨᠠᠴᡳᠪᡠᠮᠪᡳ,Susihiyeme tacibumbi,唆使，教唆。,6,565,565b
ᡧᡠᠰᡳᡥᡳᠶᡝᠮᡝ ᡨᠠᠴᡳᠪᡠᠮᡝ ᠠᠯᡳᡶᡳ ᡨᠠᡴᡡᡵᠠᠮᠪᡳ,Susihiyeme tacibume alifi tak@rambi,教唆主使。,6,565,565b
ᡧᡠᠰᡳᡥᡳᠶᡝᡵᡝ ᠪᡝ ᡩᠠᡥᠠᡶᡳ ᡥᡡᠯᡥᡳᡩᠠᠮᡝ ᠠᠯᠠᠨᠠᠮᠪᡳ,Susihiyere be dahafi h@lhidame alanambi,听怂朦详，听唆胡告。,6,565,565b
ᡧᡠᠰᡳᡥᡳᠶᡝᡶᡳ ᠰᠣᠨᠵᠣᠪᡠᡶᡳ ᠰᡳᡵᠠᠪᡠᠮᠪᡳ,Susihiyefi sonjobufi sirabumbi,怂通择继。,6,565,565b
ᡧᡠᠴᡝᡵᡳ ᡳᠯᡥᠠ,Suceri ilha,〈植〉紫罗兰花。,6,568,568c
ᡧᡠᠴᡳ,Suci,〔形〕装懂的，充知道的。,6,568,568c
ᡧᡠᠴᡳᠯᡝᠮᠪᡳ,Sucilembi,〔不及〕装懂，充知道。,6,568,568c
ᡧᡠᠴᡳᠯᡝᠮᡝ ᠪᠠᠨᠵᡳᠪᡠᠮᡝ ᡧᡠᡩᡝᠮᡝ ᡤᠠᠮᠠᠮᠪᡳ,Sucileme banjibume Sudeme gamambi,穿凿。,6,568,568c
ᡧᡠᠴᡳᠯᡝᠮᡝ ᡤᠠᠮᠠᠮᡝ ᡴᡡᠸᠠᠰᠠᡩᠠᠮᡝ ᠪᠠᡵᡩᠠᠩᡤᡳᠯᠠᠮᠪᡳ,Sucileme gamame k@wasadame bardanggilambi,雕琢夸诩。,6,568,568c
ᡧᡠᠵᡳᠨ,Sujin,〔名〕〈动〉文禽，孔雀别名之一。,6,568,568c
ᡧᡠᠶᡝᠨ,Suyen,〔名〕①（凿透的）孔、洞、眼。②（冬季汲水、捕鱼的）冰窟窿。,6,568,568c
ᡧᡠᠸᠠ,Suwa,〔名〕阴坡森林，山后密林。,6,571,571c
ᡧᡠᠸᠠ ᠨᠠᠰᡳᠨ,Suwa nasin,〈动〉罴。,6,571,571c
ᡧᡠᠸᠠᠰᡝ,Suwase,〔名〕刷子。,6,571,571c
ᡧᡠᠸᠠᠰᡝᠯᠠᠮᠪᡳ,Suwaselambi,〔及〕刷 印，印刷。,6,571,571c
ᡧᡠᠸᠠᠰᡝᠯᠠᠮᡝ ᡴᡳᠶᠠᠯᠠᠮᠪᡳ,Suwaselame kiyalambi,刷办装订。,6,572,572a
ᡧᡠᠸᠠᡳ ᠰᡝᠮᡝ,Suwai seme,（树木等）笔直的、细高条的。,6,571,571c
ᡧᡠᠸᠠᡴ,Suwak,〔象〕唰，打鞭声。,6,571,571c
ᡧᡠᠸᠠᡴ ᠰᡳᡴ,Suwak sik,唰，齐打鞭声。,6,571,571c
ᡧᡠᠸᠠᡵ,Suwar,〔象〕唰，嗖，蟒蛇急过声；又猛拔刀声。,6,572,572a
ᡧᡠᠸᠠᡵ ᠰᡳᡵ ᠰᡝᠮᡝ,Suwar sir seme,唰唰，嗖嗖。,6,572,572a
ᡧᡠᠸᠠᡵᠠᠩ ᠰᡝᠮᡝ,Suwarang seme,（树木等）细长笔直的。,6,572,572a
ᡧᡠᠸᠠᡵᡧᡠᠸᠠᠨ,SuwarSuwan,〔名〕〈动〉双双，异兽名，据传此兽善跑，色黑。,6,572,572a
ᡧᡠᠸᠠᡵᡴᡳᠶᠠᠨ,Suwarkiyan,〔名〕①细荆条，荆条棍。②（杖笞之）杖，刑具之一。,6,572,572a
ᡧᡠᠸᠠᡵᡴᡳᠶᠠᠨ ᡠᠨᡠᠮᠪᡳ,Suwarkiyan unumbi,负荆。,6,572,572a
ᡧᡠᠸᠠᡵᡴᡳᠶᠠᠨ ᡨᠠᠨᡨᠠᠮᠪᡳ,Suwarkiyan tantambi,杖责。,6,572,572a
ᡧᡠᠸᠠᡵᡴᡳᠶᠠᠨ ᡨᠠᠨᡨᠠᡵᠠ ᠸᡝᡳᠯᡝ,Suwarkiyan tantara weile,杖罪。,6,572,572a
ᡧᡠᠸᠠᡵᡴᡳᠶᠠᠨ ᡨᠠᠨᡨᠠᡶᡳ ᡶᠠᠯᠠᠪᡠᡵᡝ ᠵᠠᠯᡳᠨ ᠸᡝᡳᠯᡝᠪᡠᠮᠪᡳ,Suwarkiyan tantafi falabure jalin weilebumbi,杖流准徒，即杖责后，发配去服役。,6,572,572a
ᡧᡠᠸᠠᡵᡴᡳᠶᠠᠯᠠᠮᠪᡳ,Suwarkiyalambi,〔及〕①（用细荆条儿）抽打。②杖责。,6,572,572a
ᡧᡠᠸᠠᡵᡴᡳᠶᠠᠯᠠᡵᠠ ᠸᡝᡳᠯᡝ,Suwarkiyalara weile,杖罪。,6,572,572a
ᡧᡠᠸᠠᡵᡴᡳᠶᠠᠯᠠᡶᡳ ᠸᡝᡳᠯᡝᠪᡠᠮᡝ ᠰᡝᠯᡥᡝᠨ ᡝᡨᡠᠪᡠᡶᡳ ᡨᠠᠨᡨᠠᠮᠪᡳ,Suwarkiyalafi weilebume selhen etubufi tantambi,杖徒枷责。,6,572,572a
ᡧᡠᠸᠠᡵᡴᡳᠶᠠᠯᠠᡶᡳ ᡳᠰᡝᠪᡠᠴᡳ ᠯᠠᡴ ᠰᡝᠮᡝ ᠠᠴᠠᠨᠠᠮᠪᡳ,Suwarkiyalafi isebuci lak seme acanambi,杖儆允宜。,6,572,572a
ᡧᡠᠸᠠᡵᡴᡳᠶᠠᠯᠠᡶᡳ ᡶᠠᠯᠠᠪᡠᡵᡝ ᠵᠠᠯᡳᠨ ᠸᡝᡳᠯᡝᠪᡠᠮᠪᡳ,Suwarkiyalafi falabure jalin weilebumbi,杖流准徒。,6,572,572a
ᡧᡠᠸᡝ,Suwe,〔副〕①一直，照直，直接，径直。②索性，干脆。③竟，竟然：Suwe baitak@ niyalma 竟是无用之人。④豁，豁然。,6,572,572b
ᡧᡠᠸᡝ ᠣᡴᡩᠣᡵᠣ ᡴᡠᠸᠠᡳᡧᡝᠣ,Suwe okdoro kuwaiSeo,长接快手。,6,572,572b
ᡧᡠᠸᡝ ᠨᡝᡳᠪᡠᡶᡳ ᡤᡡᠨᡳᠨ ᠪᠠᡥᠠᠪᡠᡥᠠ,Suwe neibufi g@nin bahabuha,豁然而悟。,6,572,572b
ᡧᡠᠸᡝ ᠪᡝᠨᡝᠮᠪᡳ,Suwe benembi,长解，由省直接解运至京师。,6,572,572b
ᡧᡠᠸᡝ ᠪᡝᠨᡝᡵᡝ ᡥᡡᠰᡠᠨ,Suwe benere h@sun,长夫，长途解送的脚夫。,6,572,572b
ᡧᡠᠸᡝ ᠶᠠᠪᡠᠮᠪᡳ,Suwe yabumbi,长驱。,6,572,572c
ᡧᡠᠸᡝ ᠸᠠᠯᡳᠶᠠᡶᡳ ᡶᠣᠨᠵᡳᡥᠠᡴᡡᠪᡳ,Suwe waliyafi fonjihak@bi,殊置不问。,6,572,572c
ᡧᡠᠸᡝ ᠸᡝᠰᡳᠮᠪᡠᡥᡝ,Suwe wesimbuhe,直陈。,6,572,572c
ᡧᡠᠸᡝ ᡠᡳᡥᡝ ᠪᡝᡵᡳ,Suwe uihe beri,通面弓。,6,572,572b
ᡧᡠᠸᡝ ᡥᠠᠪᡧᠠᠮᡝ ᠨᠠᡴᠠᡵᠠᡴᡡ,Suwe habSame nakarak@,执控不休。,6,572,572b
ᡧᡠᠸᡝ ᡥᠠᡶᡠ,Suwe hafu,贯通，通达。,6,572,572b
ᡧᡠᠸᡝ ᡥᠠᡶᡠ ᠠᠮᠪᠠ ᡶᡠᠨᡳᠶᠠᡤᠠᠨ,Suwe hafu amba funiyagan,豁达大度。,6,572,572b
ᡧᡠᠸᡝ ᡥᠠᡶᡠ ᠣᠪᡠᠮᠪᡳ,Suwe hafu obumbi,疏通。,6,572,572b
ᡧᡠᠸᡝ ᡥᠠᡶᡠ ᠣᠮᡝ ᡤᠣᡵᠣ ᠪᡝ ᠰᠠᠮᠪᡳ,Suwe hafu ome goro be sambi,疏通知远。,6,572,572b
ᡧᡠᠸᡝ ᡥᠠᡶᡠ ᡠᠯᡥᡳᠮᡝ ᠰᠠᠮᠪᡳ,Suwe hafu ulhime sambi,贯彻通晓。,6,572,572b
ᡧᡠᠸᡝ ᡥᠠᡶᡠᡴᠠ,Suwe hafuka,①贯通。②透彻。,6,572,572b
ᡧᡠᠸᡝ ᡨᡝᡵᡝᡳ ᡶᠠᡳᡩᠠᠨ ᡩᡝ ᡩᠣᠰᡳᡴᠠ,Suwe terei faidan de dosika,直入其阵。,6,572,572b
ᡧᡠᠸᡝ ᡨᡠᠴᡳᠪᡠᡥᡝ,Suwe tucibuhe,= Suwe wesimbuhe,6,572,572c
ᡧᡠᠸᡝ ᡳᠪᡝᡶᡳ ᡩᠠᠮᡝ ᠠᡳᠰᡳᠯᠠᠮᠪᡳ,Suwe ibefi dame aisilambi,径进接应。,6,572,572b
ᡧᡠᠸᡝ ᡳᠯᡳᠨ ᠸᠠᠵᡳᠨ ᠠᡴᡡ,Suwe ilin wajin ak@,无所底止。,6,572,572b
ᡧᡠᠸᡝ ᡴᡠᠨᡝᠰᡠᠨ ᠠᡴᡡ,Suwe kunesun ak@,资斧维艰。,6,572,572c
ᡧᡠᠸᡝ ᡶᠠᡴᠵᡳᠨ ᠪᠠᡥᠠᡵᠠᡴᡡ,Suwe fakjin baharak@,全无把握。,6,572,572c
ᡧᡠᠸᡝᡨᠠᠩᠯᠠᠮᠪᡳ,Suwetanglambi,〔不及〕说堂。,6,572,572c
ᡧᡠᠸᡝᡨᠠᠩᠯᠠᡥᠠ ᡤ᠋ᠠᠣ,Suwetanglaha g'ao,说堂稿。,6,572,572c
ᡧᡠᠸᡝᡶᡠᠨ,Suwefun,〔名〕①通达。②达，封谥等处用语，其 gungmin sijirh@n sain de amuran be Suwefun sembi 质直好善曰达。,6,572,572c
ᡧᡠᡤᡳ,Sugi,〔名〕①汁液，津液，浆。②（果子）蜜饯。③（疮痕伤口流出的）黄水。④精液。,6,569,569a
ᡧᡠᡤᡳ ᡠᠮᡥᠠᠨ,Sugi umhan,精髓。,6,569,569b
ᡧᡠᡤᡳᠨ,Sugin,〔名〕①漆，漆水。②釉。,6,569,569b
ᡧᡠᡤᡳᠨ ᠮᠣᠣ,Sugin moo,〈植〉漆树。,6,569,569b
ᡧᡠᡤᡳᠨ ᡩᠣᠰᡳᠮᠪᡠᠮᠪᡳ,Sugin dosimbumbi,填漆，油漆。,6,569,569b
ᡧᡠᡤᡳᠨ ᡩᠣᠰᡳᠮᠪᡠᡥᠠ ᡳᠯᡝᡨᡠ ᡴᡳᠶᠣᠣ,Sugin dosimbuha iletu kiyoo,填漆亮轿。,6,569,569b
ᡧᡠᡤᡳᠩᡤᡝ ᡥᠠᠰᡳ,Sugingge hasi,〈植〉椑柿。,6,569,569b
ᡧᡠᡤᡳᠯᡝᠮᠪᡳ,Sugilembi,〔及〕上漆，涂漆。,6,569,569b
ᡧᡠᡤᡳᡵᡳ ᡥᡳᠶᠠᠨ,Sugiri hiyan,乳香。,6,569,569b
ᡧᡠᡥᠣᠨ,Suhon,〔形〕漆黄色的。,6,564,564b
ᡧᡠᡥᡠᡩᡠ,Suhudu,〔名〕〈植〉楛，又作小赤檀木。,6,569,569b
ᡧᡠᡥᡠᡵᡳ,Suhuri,〔名〕①（荞麦的）皮、壳。②痂。,6,569,569b
ᡧᡠᡥᡠᡵᡳ ᠰᡳᡥᠠᠮᠪᡳ,Suhuri sihambi,落痂，指出痘后落痂，犹如落荞麦皮。,6,569,569b
ᡧᡠᡥᡡᡵᠠ,Suh@ra,〔名〕五倍子。,6,564,564b
ᡧᡠᡧᡝᠮᠪᡳ,SuSembi,〔及〕翻，翻寻，翻找（物件）。,6,565,565c
ᡧᡠᡧᡠ,SuSu,〔名〕〈植〉高梁，蜀黍。〔形〕紫色的。,6,565,565c
ᡧᡠᡧᡠ ᠣᡵᡥᠣ,SuSu orho,秫秸。,6,565,565c
ᡧᡠᡧᡠ ᠪᠠᡳᠪᡠᠯᠠ,SuSu baibula,〈动〉紫练鸟。,6,565,565c
ᡧᡠᡧᡠ ᠪᠣᠴᠣᡳ ᠵᡠᠯᡥᡡ,SuSu bocoi julh@,紫缰。,6,565,565c
ᡧᡠᡧᡠ ᠪᠣᠴᠣᡳ ᡩᡠᡩᡠ,SuSu bocoi dudu,〈动〉紫斑鸟。,6,565,565c
ᡧᡠᡧᡠ ᠰᠣᡤᡳ,SuSu sogi,〈植〉紫菜。,6,565,565c
ᡧᡠᡧᡠ ᠰᡠᡴᡩᡠᠩᡤᠠ ᡠᠰᡳᡥᠠ,SuSu sukdungga usiha,紫炁星。,6,565,565c
ᡧᡠᡧᡠ ᠴᠠᠯᡳᡥᡡᠨ,SuSu calih@n,〈动〉蜀黍鸟。,6,565,565c
ᡧᡠᡧᡠ ᠵᡳᠯᡥᠠᠩᡤᠠ ᡳᠯᡥᠠ,SuSu jilhangga ilha,〈植〉绛颖花。,6,565,565c
ᡧᡠᡧᡠ ᠶᠠᡵᡠᡴᡡ,SuSu yaruk@,捕蟹诱饵，即用绳子系高梁穗子沉放于河，以捕螃蟹。,6,565,565c
ᡧᡠᡧᡠ ᡠᠵᡠᠩᡤᠠ ᠠᠯᡥᠠᠴᠠᠨ ᠨᡳᠶᡝᡥᡝ,SuSu ujungga alhacan niyehe,〈动〉糠头罗纹鸭。,6,565,565c
ᡧᡠᡧᡠ ᡧᠠᡧᠠ,SuSu SaSa,窃窃私语。,6,565,565c
ᡧᡠᡧᡠ ᡧᠠᡴᡧᠠᡥᠠ,SuSu SakSaha,〈动〉紫叉鸟。,6,565,565c
ᡧᡠᡧᡠᠨ,SuSun,〔形〕紫色的。,6,565,565c
ᡧᡠᡧᡠᠨ ᡳᠯᡥᠠ,SuSun ilha,〈植〉紫花。,6,565,565c
ᡧᡠᡧᡠᠨᠵᠠᠮᠪᡳ,SuSunjambi,〔不及〕稍稍私语，窃窃私语： enggici bade SuSunjame gisurembi 背地私语。,6,565,565c
ᡧᡠᡧᡠᠩᡤᡝ,SuSungge,〔形〕紫色的。,6,566,566a
ᡧᡠᡧᡠᠩᡤᡝ ᡴᡳᠯᡨᠠᠨ,SuSungge kiltan,紫幢，仪仗名。,6,566,566a
ᡧᡠᡧᡠᠩᡤᡳᠶᠠᠮᠪᡳ,SuSunggiyambi,〔不及〕叽叽咕咕，窃窃私语，低声耳语，喁喁细语，嘁嘁喳喳： San i jakade SuSunggiyame gisurembi 附耳低语。,6,566,566a
ᡧᡠᡧᡠᡵᡤᠠᠨ ᡳᠯᡥᠠ,SuSurgan ilha,〈植〉紫荆花。,6,566,566a
ᡧᡠᡧᡠᡵᡤᠠᠩᡤᠠ ᡶᡠᡵᡩᠠᠨ(ᠵᠠᠰᡝ),SuSurgangga furdan(jase),〈地〉紫荆关。,6,566,566a
ᡧᡠᡧᡠᡵᡳ,SuSuri,〔名〕〈植〉多南子，此果色紫味甜，形如乌梅。,6,566,566a
ᡧᡠᡧᡠᡵᡳ ᠮᠠᡧᠠᡵᡳ,SuSuri maSari,繁琐。,6,566,566a
ᡧᡠᡧᡳᠨᡨᡠ,SuSintu,〔名〕绮，见《诗经》。,6,564,564c
ᡧᡠᡨᡠᠮᠪᡳ,Sutumbi,〔不及〕渐渐长大。,6,566,566a
ᡧᡠᡨᡠᠮᡝ ᡤᡝᠨᡝᠮᠪᡳ,Sutume genembi,渐渐长大。,6,566,566a
ᡧᡠᡨᡠᠴᡳᠨ,Sutucin,〔名〕序，序言，序文。,6,566,566a
ᡧᡠᡨᡠᡤᡳ ᡳᠯᡥᠠ,Sutugi ilha,〈植〉紫云花。,6,566,566a
ᡧᡠᡨᡠᡥᠠ ᡶᡠᠯᡥᡠᠨ,Sutuha fulhun,林钟，六吕之一，属未月。,6,566,566a
ᡧᡠᡩᠠᠩᡤᠠ ᠴᠣᡴᠣ,Sudangga coko,〈动〉翰音，鸡的一种。,6,566,566a
ᡧᡠᡩᠠᠴᠠᠨ ᠶᠠᠯᡳ,Sudacan yali,夹油烧的肉片。,6,566,566b
ᡧᡠᡩᡝᠮᠪᡳ,Sudembi,〔及〕①穿凿。②舞文： fafun be oihorilame bithe be Sudembi 舞文弄法。③深求，苛求： Sudeme yabure be dele obumbi 以深求为尚。,6,566,566b
ᡧᡠᡩᡝᠮᡝ ᠪᠠᠨᠵᡳᠪᡠᠮᡝ ᡶᠠᡴᠰᡳᡴᠠᠨ ᡳ ᡨᡠᡥᡝᠪᡠᠮᠪᡳ,Sudeme banjibume faksikan i tuhebumbi,舞文巧诋。,6,566,566c
ᡧᡠᡩᡝᠮᡝ ᡤᠠᠮᠠᠮᡝ ᡥᠣᠯᡨᠣᠮᡝ ᠮᡳᠶᠠᠮᡳᠮᠪᡳ,Sudeme gamame holtome miyamimbi,舞文欺饰。,6,566,566b
ᡧᡠᡩᡝᠮᡝ ᡤᠠᠮᠠᠮᡝ ᡳᠴᡳ ᠠᠴᠠᠪᡠᠮᠪᡳ,Sudeme gamame ici acabumbi,穿凿附会。,6,566,566b
ᡧᡠᡩᡝᠮᡝ ᡤᠠᠮᠠᠮᡝ ᡶᠠᡴᠰᡳᡴᠠᠨ ᡳ ᡨᡠᡥᡝᠪᡠᠮᠪᡳ,Sudeme gamame faksikan i tuhebumbi,深文巧诋。,6,566,566b
ᡧᡠᡩᡝᠮᡝ ᡤᠠᠮᠠᠮᡝ ᡶᠠᡶᡠᠨ ᠪᡝ ᠣᡳᡥᠣᡵᡳᠯᠠᠮᠪᡳ,Sudeme gamame fafun be oihorilambi,舞文玩法。,6,566,566c
ᡧᡠᡩᡝᠰᡳ,Sudesi,〔名〕书办；书吏。,6,566,566b
ᡧᡠᡩᡝᠰᡳ ᠣᡵᠣᠨ ᡳ ᡴᡠᠩᡤᡝᡵᡳ,Sudesi oron i kunggeri,〈衙〉书缺科，隶工部。,6,566,566b
ᡧᡠᡩᡝᠰᡳ ᠪᡝ ᠪᠠᡳᠴᠠᡵᠠ ᡴᡠᠩᡤᡝᡵᡳ,Sudesi be baicara kunggeri,〈衙〉典吏科，隶吏部文选司，承办双单月各官铨选、议叙等事。,6,566,566b
ᡧᡠᡩᡝᠰᡳ ᠪᡝ ᡴᠠᡩᠠᠯᠠᡵᠠ ᡴᡠᠩᡤᡝᡵᡳ,Sudesi be kadalara kunggeri,〈衙〉都史科，隶吏部稽勋司。,6,566,566b
ᡧᡠᡩᡝᠰᡳ ᠶᠠᠮᡠᠨ ᡳ ᠨᡳᠶᠠᠯᠮᠠ ᡤᠠᡧᠠᠨ ᡳ ᡩᠠ ᡶᠠᠯᡤᠠᡳ ᡩᠠ,Sudesi yamun i niyalma gaSan i da falgai da,胥役地保。,6,566,566b
ᡧᡠᡩᡝᠰᡳ ᠶᠠᠮᡠᠨ ᡳ ᡠᡵᠰᡝ ᡩᡝ ᠨᡳᡴᡝᠪᡠᡶᡳ ᡤᠠᠮᠠᠪᡠᠮᠪᡳ,Sudesi yamun i urse de nikebufi gamabumbi,假手书役。,6,566,566b
ᡧᡠᡩᡝᠰᡳ ᠶᠠᠮᡠᠨ ᡳ ᡠᡵᠰᡝᡩᡝ ᠨᡳᡴᡝᠪᡠᠮᠪᡳ,Sudesi yamun i ursede nikebumbi,假手胥吏。,6,566,566b
ᡧᡠᡩᡠ ᡝᡵᡳᡴᡠ,Sudu eriku,扫帚。,6,566,566c
ᡧᡠᡩᡠᠨ ᠸᡝᡳᡥᡝ,Sudun weihe,门牙。,6,566,566c
ᡧᡠᡩᡠᠪᡠᠮᠪᡳ,Sudubumbi,〔及〕① Sudumbi 的使动态。②划伤，划开，划破。③（用刨子）刨。,6,566,566c
ᡧᡠᡩᡠᠮᠪᡳ,Sudumbi,〔及〕刨，铲，刮，削。,6,566,566c
ᡧᡠᡩᡠᠮᡝ ᡤᠠᡳᠮᠪᡳ,Sudume gaimbi,铲去。,6,566,566c
ᡧᡠᡩᡠᡵᠠᠨ ᡳᠯᡥᠠ,Suduran ilha,〈植〉小黄渠花。,6,566,566c
ᡧᡠᡩᡠᡵᡝ ᠵᠠᡥᡡᡩᠠᡳ,Sudure jah@dai,垡船，挖浅筑堤时运胶泥的船。,6,566,566c
ᡧᡠᡳ ᡤᡳᠣᡳ ᠴᡠᠸᠠᠨ,Sui gioi cuwan,水艍船，清代战船名。,6,561,561c
ᡧᡠᡳ ᡩᡳ ᡤᡠᠩ ᠴᡠᠸᠠᠨ,Sui di gung cuwan,水底▲船，清代战船名。,6,561,561c
ᡧᡠᡳᠰᡳᡵᡠ,Suisiru,作孽的，遭瘟的，即sui isiru的缩写字。,6,525,525a
ᡧᡠᡴᡠᠨ,Sukun,〔名〕弓梢插口凹处。,6,569,569a
ᡧᡠᡴᡠᠮᡝ,Sukume,〔副动〕伸腿坐，并膝缩身（坐或立）。,6,569,569a
ᡧᡠᡴᡠᠮᡝ ᡨᡝᠮᠪᡳ,Sukume tembi,伸腿坐。,6,569,569a
ᡧᡠᡴᡧᡠᡥᡠᠨ,SukSuhun,〔形〕撅嘴的，撅起嘴唇的。,6,564,564b
